Mach,CD Power-On
8.71,0.12157807131595
8.72,0.121445651499372
8.73,0.121313555493387
8.74,0.121181773191452
8.75,0.121050308507174
8.76,0.120919153737346
8.77,0.120788298369804
8.78,0.120657764245855
8.79,0.120527536177286
8.8,0.120397608355039
8.81,0.12026799793138
8.82,0.120138684411992
8.83,0.120009687314121
8.84,0.119880985645793
8.85,0.119752589893534
8.86,0.119624501383003
8.87,0.119496694517284
8.88,0.119369211631891
8.89,0.119242015003831
8.9,0.119115118580019
8.91,0.118988516943675
8.92,0.11886221454178
8.93,0.118736204215068
8.94,0.118610497227969
8.95,0.118485068057458
8.96,0.118359931248691
8.97,0.118235091839981
8.98,0.118110553841433
8.99,0.11798628953405
9.0,0.117862315701204
9.01,0.117738632420461
9.02,0.11761524086613
9.03,0.11749213115963
9.04,0.117369295619445
9.05,0.117246750422177
9.06,0.117124488459337
9.07,0.117002505914497
9.08,0.116880807903385
9.09,0.116759393992088
9.1,0.116638243708093
9.11,0.116517385993073
9.12,0.11639680882654
9.13,0.116276496111992
9.14,0.116156462438849
9.15,0.116036710142255
9.16,0.115917218788219
9.17,0.115797995133617
9.18,0.115679063677655
9.19,0.115560389686079
9.2,0.115441994214953
9.21,0.115323867467969
9.22,0.115205999019476
9.23,0.11508840563468
9.24,0.11497107689068
9.25,0.114854015136467
9.26,0.114737212044464
9.27,0.114620682986046
9.28,0.114504418943847
9.29,0.114388407369154
9.3,0.114272660647759
9.31,0.114157178346231
9.32,0.114041949327245
9.33,0.113926991815469
9.34,0.113812276737052
9.35,0.113697822327298
9.36,0.113583629517072
9.37,0.113469688605109
9.38,0.11335601637673
9.39,0.113242585229613
9.4,0.113129414001393
9.41,0.113016488177959
9.42,0.112903817026521
9.43,0.112791400471993
9.44,0.112679229395059
9.45,0.112567309721261
9.46,0.112455645465699
9.47,0.112344221025697
9.48,0.112233036395918
9.49,0.112122108771039
9.5,0.112011419748829
9.51,0.1119009841362
9.52,0.111790791536912
9.53,0.111680842362654
9.54,0.111571132171222
9.55,0.111461661828003
9.56,0.111352440135034
9.57,0.111243447040958
9.58,0.111134692637493
9.59,0.111026190457125
9.6,0.110917928166371
9.61,0.110809888150596
9.62,0.110702090035868
9.63,0.110594537858362
9.64,0.110487206817598
9.65,0.110380115676969
9.66,0.110273262965248
9.67,0.110166629388448
9.68,0.11006024984502
9.69,0.109954080412807
9.7,0.109848148966683
9.71,0.109742455131445
9.72,0.109636984710658
9.73,0.109531742028146
9.74,0.109426725841955
9.75,0.109321941962925
9.76,0.109217376606904
9.77,0.109113041948247
9.78,0.10900894317294
9.79,0.108905057156471
9.8,0.108801396306563
9.81,0.108697954680451
9.82,0.108594739385841
9.83,0.108491743504547
9.84,0.108388983229367
9.85,0.108286428869138
9.86,0.108184089394146
9.87,0.108081979779384
9.88,0.107980079671015
9.89,0.107878398726325
9.9,0.107776951221057
9.91,0.10767571031674
9.92,0.107574679363868
9.93,0.10747386153113
9.94,0.107373268527885
9.95,0.107272892567559
9.96,0.107172710534532
9.97,0.107072757655893
9.98,0.106973020808176
9.99,0.106873469639503
10.0,0.106774155619009
10.01,0.106752131082585
10.02,0.106725753990333
10.03,0.106699435769301
10.04,0.106673165690809
10.05,0.106646959259708
10.06,0.106620816583509
10.07,0.106594717739183
10.08,0.106568682843219
10.09,0.10654270374919
10.1,0.106516777023757
10.11,0.106490917303575
10.12,0.106465113669574
10.13,0.106439361661103
10.14,0.10641366693269
10.15,0.106388016796754
10.16,0.106362428565242
10.17,0.106336897901205
10.18,0.106311422105594
10.19,0.106286001269419
10.2,0.106260637212541
10.21,0.106235336572913
10.22,0.106210072875382
10.23,0.106184864489728
10.24,0.10615972258944
10.25,0.106134622315897
10.26,0.106109583199874
10.27,0.106084596957015
10.28,0.106059658166929
10.29,0.106034783508081
10.3,0.106009957562507
10.31,0.105985186526861
10.32,0.105960464368305
10.33,0.105935791114118
10.34,0.105911171385214
10.35,0.105886615204698
10.36,0.105862098236882
10.37,0.105837642192972
10.38,0.105813228317498
10.39,0.105788879986864
10.4,0.105764566727738
10.41,0.105740320310526
10.42,0.105716112462318
10.43,0.10569196159053
10.44,0.105667866135012
10.45,0.10564380948841
10.46,0.105619807266008
10.47,0.105595855137491
10.48,0.105571970390533
10.49,0.105548124727102
10.5,0.105524322182556
10.51,0.105500560032293
10.52,0.10547686440662
10.53,0.105453204919579
10.54,0.105429614893454
10.55,0.105406055559416
10.56,0.105382551431445
10.57,0.105359095354728
10.58,0.105335694623
10.59,0.105312334881209
10.6,0.105289033432335
10.61,0.105265767538952
10.62,0.105242551668406
10.63,0.105219385482462
10.64,0.105196266667152
10.65,0.105173206490608
10.66,0.105150180651569
10.67,0.10512720795903
10.68,0.105104274118001
10.69,0.10508139919868
10.7,0.10505856047034
10.71,0.105035780803008
10.72,0.105013031829979
10.73,0.104990340478687
10.74,0.104967685604145
10.75,0.104945084400893
10.76,0.104922532594868
10.77,0.104900025913336
10.78,0.104877557515402
10.79,0.104855141506348
10.8,0.104832765152002
10.81,0.104810448528395
10.82,0.104788148900647
10.83,0.104765919134672
10.84,0.104743730824941
10.85,0.104721580964363
10.86,0.104699488369079
10.87,0.104677420195145
10.88,0.104655409398601
10.89,0.104633437328057
10.9,0.104611514289522
10.91,0.104589624398686
10.92,0.104567792146923
10.93,0.10454599037689
10.94,0.104524249150408
10.95,0.104502538538978
10.96,0.104480877309114
10.97,0.104459255297745
10.98,0.104437674084066
10.99,0.104416145216
11.0,0.104394652984935
11.01,0.104373205984204
11.02,0.104351804433913
11.03,0.10433042675476
11.04,0.104309120225005
11.05,0.104287832092572
11.06,0.104266592445671
11.07,0.104245396903273
11.08,0.104224252732455
11.09,0.104203137199992
11.1,0.104182064621526
11.11,0.104161039334484
11.12,0.104140049889912
11.13,0.1041191078647
11.14,0.104098198998255
11.15,0.104077337102879
11.16,0.104056509034473
11.17,0.104035737838125
11.18,0.104014988568637
11.19,0.103994291500009
11.2,0.103973629467041
11.21,0.103953010513722
11.22,0.103932435723777
11.23,0.103911889963821
11.24,0.103891389827625
11.25,0.103870934413515
11.26,0.103850508142788
11.27,0.10383012769414
11.28,0.103809786920046
11.29,0.103789482443483
11.3,0.103769218735015
11.31,0.103748993846023
11.32,0.103728813628179
11.33,0.103708668902896
11.34,0.10368856036918
11.35,0.103668485648484
11.36,0.103648465182508
11.37,0.103628476235507
11.38,0.103608515460619
11.39,0.103588600091969
11.4,0.103568725769602
11.41,0.103548890392583
11.42,0.103529088551188
11.43,0.103509316121557
11.44,0.103489594942425
11.45,0.103469906061753
11.46,0.103450259527261
11.47,0.10343064881536
11.48,0.103411073324921
11.49,0.103391528332425
11.5,0.103372034431771
11.51,0.10335256697185
11.52,0.103333143492462
11.53,0.103313749321548
11.54,0.103294397228434
11.55,0.103275079968988
11.56,0.103255797654274
11.57,0.103236554400263
11.58,0.103217341042495
11.59,0.103198178615755
11.6,0.10317903439407
11.61,0.103159942202328
11.62,0.103140876304115
11.63,0.10312184150389
